"","Name","Year","Acre_feet","irrig_temp","irrig_prcp","AF_used","class1_urban","et","lt","d.et","d.urb","d.use","d.prcp","d.temp","d.Acre_feet","scale_d.use","scale_d.urb","scale_d.prcp","scale_d.temp","scale_d.et"
"292","Bubb Canal",2015,1107.295104,26.02104738,181.2067672,1,99.93481095,0.979633664,7.00967547712832,0.0167407479999999,0,-18,16.4987668,-0.0894001900000028,49.348874,0.00394861032947526,-0.116360851150612,0.102324064892066,-0.00635336048894212,0.0775639230395584
"293","Bubb Canal",2016,1113.106688,25.61982298,123.8689328,34,99.93481095,0.985583901,7.01491020292601,0.00595023700000008,0,33,-57.3378344,-0.4012244,5.81158400000004,0.0061969800560177,-0.116360851150612,-0.513697267126889,-0.135887692362874,0.0219986026286143
"294","Bubb Canal",2017,1045.886699,25.06758449,211.1009214,2,99.8696219,0.91594617,6.95262032040237,-0.069637731,-0.0651890500000007,-32,87.2319886,-0.552238489999997,-67.2199890000002,0.0033314107966989,-0.132887225313485,0.692453794634126,-0.198620182735252,-0.36723872460568
"295","Bubb Canal",2018,1061.159461,25.36563548,165.984601,10,99.73924381,0.914512655,6.9671174204408,-0.001433515,-0.130378089999994,8,-45.1163204,0.29805099,15.2727620000001,0.00509483803320278,-0.149413596941211,-0.411732750732433,0.154597034398829,-0.0160237436453443
"296","Bubb Canal",2019,1079.883471,23.29441647,225.2964152,1,99.96740548,0.894207521,6.98460841707472,-0.020305134,0.228161669999992,-9,59.3118142,-2.07121901,18.7240100000001,0.00434538145768863,-0.0585185428481311,0.459514808486839,-0.829617137037546,-0.113202418168569
"297","Bubb Canal",2020,984.5973016,24.74837144,246.2172347,0,99.25032595,0.882942667,6.89223272671502,-0.011264854,-0.717079529999992,-1,20.9208195,1.45395497,-95.2861694000001,0.00469806690498941,-0.298150961871923,0.139217404377362,0.634769018991427,-0.0666498448192014
"298","Caldwell Highline Canal",1988,12585.94625,25.7082455,85.40632965,80,23.28730318,0.798680024,9.44033609345961,0.0381016540000001,0.564788329999999,-119,21.85861007,-1.65589537,-2587.6423,-0.000504043442697021,0.0268212210594333,0.147041423721392,-0.657088293883098,0.187561085005112
"299","Caldwell Highline Canal",1989,10938.0747,26.06014593,78.99521528,0,23.68808459,0.828445065,9.30000507328548,0.029765041,0.40078141,-80,-6.41111437000001,0.351900430000001,-1647.87155,0.00121529811289426,-0.0147569232028374,-0.0888138705677717,0.176966533008912,0.144632017745271
"300","Caldwell Highline Canal",1990,13042.54234,26.24673438,154.2255601,0,23.9869914,0.89047982,9.47597178120142,0.062034755,0.298906810000002,0,75.23034482,0.186588449999999,2104.46764,0.004742152585902,-0.0405836189023915,0.592323663132723,0.108294581975806,0.310803665962816
"301","Caldwell Highline Canal",1991,13531.27073,25.58491052,139.3689229,457,24.25791068,0.75886757,9.51275863619296,-0.13161225,0.270919279999998,457,-14.8566372,-0.661823859999998,488.72839,0.0248893087629588,-0.0476788656144499,-0.159275161293232,-0.244142843359031,-0.686374121024737
"302","Caldwell Highline Canal",1992,10909.11595,27.18327356,94.01358608,378,24.65477383,0.816524741,9.29735404437984,0.057657171,0.396863150000001,-79,-45.35533682,1.59836304,-2622.15478,0.00125938379380685,-0.0157502592129097,-0.413726873038036,0.694757314527089,0.288261465914475
"303","Caldwell Highline Canal",1993,13572.92372,24.22651382,159.5902019,0,25.14903359,0.718369697,9.51583218430133,-0.0981550440000001,0.494259759999998,-378,65.57661582,-2.95675974,2663.80777,-0.0119222347990596,0.00894120076473047,0.511782266306754,-1.19747801226498,-0.514087528532038
"304","Caldwell Highline Canal",1994,13851.60205,27.09136092,99.25194448,179,25.5033557,0.896181568,9.5361561764062,0.177811871,0.354322110000002,179,-60.33825742,2.8648471,278.678329999999,0.0126334894692568,-0.0265350327955551,-0.538729900744385,1.22086517042797,0.906993461496609
"305","Caldwell Highline Canal",1995,16808.96421,25.00299972,144.0030389,20,26.00881047,0.83536541,9.72966760701464,-0.0608161580000001,0.50545477,-159,44.75109442,-2.0883612,2957.36216,-0.0022674706792009,0.0117792989425246,0.338034216906869,-0.836738143224033,-0.321812374521469
"306","Caldwell Highline Canal",1996,17898.88407,25.5942444,121.769133,118,26.4219064,0.752762591,9.79249364742737,-0.082602819,0.413095930000001,98,-22.2339059,0.591244680000003,1089.91986,0.0090625493153365,-0.011635012925633,-0.22082397065576,0.276392095609128,-0.434001945446296
"307","Caldwell Highline Canal",1997,23488.71508,24.56858252,151.6221915,56,26.66147964,0.87377291,10.0642753754331,0.121010319,0.239573239999999,-62,29.8530585,-1.02566188,5589.83101,0.002008840369321,-0.055625543554447,0.213739385038245,-0.395284138100176,0.614496059221689
"308","Caldwell Highline Canal",1998,20872.11403,24.82101724,213.0127359,20,27.09640584,0.827189279,9.94616929010176,-0.046583631,0.4349262,-36,61.3905444,0.25243472,-2616.60105,0.00315506807304852,-0.00610072135217821,0.476857726848471,0.135647662068082,-0.248522525411224
"309","Caldwell Highline Canal",1999,17305.42816,25.61852327,48.56385602,33,27.53636979,0.682381875,9.75877549774545,-0.144807404,0.439963949999999,13,-164.44887988,0.797506030000001,-3566.68587,0.00531526643776576,-0.00482357831298669,-1.40732844513583,0.362074750473114,-0.75432205786311
"310","Caldwell Highline Canal",2000,14518.04986,25.29304421,157.3411389,55,28.31386334,0.874987744,9.58314797219624,0.192605869,0.777493550000003,22,108.77728288,-0.325479059999999,-2787.3783,0.00571203756597913,0.080745094042953,0.872206934207213,-0.104422457481131,0.983174583876158
"311","Caldwell Highline Canal",2001,10105.41163,26.6663385,78.30526851,835,29.71156053,0.727467353,9.22082636428763,-0.147520391,1.39769719,780,-79.03587039,1.37329429,-4412.63823,0.0391289836977275,0.23797575489498,-0.694724736099216,0.601261911598139,-0.768292479831608
"312","Caldwell Highline Canal",2002,13904.16415,25.88959062,43.66074747,0,31.00738311,0.695355399,9.5399436533906,-0.032111954,1.29582258,-835,-34.64452104,-0.776747879999999,3798.75252,-0.0320693909761164,0.21214905666028,-0.32436616443861,-0.291883222936891,-0.174001182595421
"313","Caldwell Highline Canal",2003,13714.94058,27.05890156,94.77920683,0,32.06251294,0.707601636,9.52624107087964,0.012246237,1.05512983,0,51.11845936,1.16931094,-189.22357,0.004742152585902,0.151129936964704,0.391157364072933,0.516525556599737,0.0544196119123552
"314","Caldwell Highline Canal",2004,13056.82336,26.09483851,160.731007,0,32.96930888,0.665062372,9.47706613894094,-0.0425392640000001,0.906795940000002,0,65.95180017,-0.96406305,-658.11722,0.004742152585902,0.113525134207578,0.514912442388582,-0.369695479386774,-0.22769621345858
"315","Caldwell Highline Canal",2005,11679.89458,25.53389931,160.850213,0,33.8206895,0.69444549,9.36562423065656,0.029383118,0.85138062,0,0.119205999999991,-0.5609392,-1376.92878,0.004742152585902,0.0994765430304496,-0.0343311805812515,-0.202234528961542,0.142665319980234
"316","Caldwell Highline Canal",2006,8089.605348,26.3870787,123.1076256,0,35.05214077,0.674771389,8.99833522616794,-0.019674101,1.23145127,0,-37.7425874,0.853179390000001,-3590.289232,0.004742152585902,0.19582999150418,-0.350213439837986,0.38520192039612,-0.109952938061938
"317","Caldwell Highline Canal",2007,8668.780231,26.83461439,121.5937757,17,37.0314188,0.696848714,9.06748337141106,0.022077325,1.97927803,17,-1.51384990000001,0.447535689999999,579.174883000001,0.00549160916141615,0.385414973104143,-0.0479558227564038,0.21669420363362,0.105044420571389
"318","Caldwell Highline Canal",2008,10185.54404,25.70900379,85.44774343,0,37.54918808,0.711130107,9.22872474304189,0.014281393,0.517769280000003,-17,-36.14603227,-1.1256106,1516.763809,0.00399269601038786,0.014901206684584,-0.336893324856525,-0.436803655352715,0.0648995692773264
"319","Caldwell Highline Canal",2009,10754.20651,24.00090828,143.6574933,0,37.25755803,0.702946732,9.28305226027247,-0.00818337499999999,-0.291630050000002,0,58.20974987,-1.70809551,568.662469999999,0.004742152585902,-0.190293318695966,0.450320247449309,-0.67877265975907,-0.0507818875023887
"320","Caldwell Highline Canal",2010,13923.70139,24.2874647,155.5441702,38,37.10418637,0.671529072,9.54134780299611,-0.03141766,-0.153371659999998,38,11.8866769,0.28655642,3169.49488,0.00641740846058068,-0.155242802017221,0.0638452384372379,0.149822095836078,-0.170425942408057
"321","Caldwell Highline Canal",2011,13032.7043,24.88847258,149.5987423,0,37.08515485,0.620492223,9.47521719271352,-0.0510368490000001,-0.0190315199999986,-38,-5.9454279,0.601007879999997,-890.997090000001,0.00306689671122332,-0.121185618813405,-0.0849286321509116,0.280447808887295,-0.27145419982681
"322","Caldwell Highline Canal",2012,12689.30516,25.65428782,141.6512312,6,37.23796676,0.794183085,9.44851480428419,0.173690862,0.152811909999997,6,-7.94751109999999,0.765815240000002,-343.39914,0.00500666667137759,-0.0776208050661355,-0.101632081925585,0.348910136637623,0.885772484519579
"323","Caldwell Highline Canal",2013,12474.41541,25.99106625,123.0197565,230,37.4719425,0.770937571,9.43143505859987,-0.023245514,0.233975739999998,224,-18.6314747,0.336778429999999,-214.88975,0.0146173451103237,-0.0570445913757711,-0.19076876185329,0.170684730301554,-0.12834379162437
"324","Caldwell Highline Canal",2014,12514.73947,26.30694653,147.7781884,126,37.88559818,0.815466708,9.43466238623009,0.0445291369999999,0.413655680000005,-104,24.7584319,0.315880280000002,40.3240600000008,0.000157241770991932,-0.0114931081434996,0.171234738111576,0.162003467555307,0.220659160928568
"325","Caldwell Highline Canal",2015,11104.44863,26.26958589,141.4220061,83,38.36530442,0.759711036,9.31510108448806,-0.055755672,0.479706239999999,-43,-6.3561823,-0.0373606400000028,-1410.29084,0.00284646830666034,0.00525167135899663,-0.0883555703970974,0.0152642949851793,-0.295753596950591
"326","Caldwell Highline Canal",2016,13435.21101,25.99534652,106.6317085,363,38.31156837,0.823386204,9.50563422691807,0.0636751679999999,-0.0537360499999977,280,-34.7902976,-0.27423937,2330.76238,0.0170861432414291,-0.129983722911051,-0.325582383349135,-0.08313707040494,0.319250909466973
"327","Caldwell Highline Canal",2017,13276.92965,25.44947007,184.3463188,87,38.10893866,0.794538496,9.49378319524512,-0.0288477079999999,-0.202629710000004,-276,77.7146103,-0.545876449999998,-158.281360000001,-0.00742549534597473,-0.167730435520603,0.613049976440849,-0.195977339189669,-0.157192073657934
"328","Caldwell Highline Canal",2018,11711.57069,25.6297567,110.9533752,305,37.78316382,0.806792831,9.36833257996232,0.0122543349999999,-0.325774840000001,218,-73.3929436,0.180286630000001,-1565.35896,0.0143528310248481,-0.198949520546625,-0.647645601616232,0.105676754311657,0.0544613122511697
"329","Caldwell Highline Canal",2019,10680.48072,23.68577663,180.0126316,56,39.54581838,0.77915773,9.27617312273717,-0.027635101,1.76265456,-249,69.0592564,-1.94398007,-1031.08997,-0.00623518196133461,0.330497766645699,0.540838057799969,-0.776761038785114,-0.150947800658486
"330","Caldwell Highline Canal",2020,7295.342368,24.96935146,209.7600208,54,38.94184751,0.762962613,8.89499139172676,-0.016195117,-0.603970869999998,-2,29.7473892,1.28357483,-3385.138352,0.00465398122407681,-0.269476268250508,0.212857782392922,0.563991712766593,-0.0920380440717879
"331","Campbell Canal",1988,7077.04104,25.77215364,91.60512191,0,12.99859221,0.780060833,8.86461116712637,0.00321927999999994,0.0469263299999998,-705,25.54448541,-1.69020869,-4090.12509,-0.0263382524574788,-0.104464342646953,0.177792809886261,-0.6713423281692,0.00793564483787385
"332","Campbell Canal",1989,8169.936111,26.07466864,87.59475962,62,12.97512905,0.794379091,9.00821636787243,0.0143182580000001,-0.0234631600000004,62,-4.01036228999999,0.302515,1092.895071,0.00747546480248301,-0.122309104134869,-0.0687843124606348,0.156451420730244,0.0650894041736492
"333","Campbell Canal",1990,8129.473208,26.31579788,140.3514439,10,13.13937119,0.860911929,9.00325140437854,0.066532838,0.164242140000001,-52,52.75668428,0.241129240000003,-40.4629029999996,0.00244969717844697,-0.0747230751905236,0.404825131561735,0.130951273040707,0.333966370966316
"334","Campbell Canal",1991,7062.164973,25.68140882,152.2123542,0,12.99859221,0.794473278,8.86250693687818,-0.066438651,-0.14077898,-10,11.8609103,-0.63438906,-1067.308235,0.00430129577677604,-0.152050374126444,0.0636302667972161,-0.232746202642472,-0.350765185472988
"335","Campbell Canal",1992,7934.894249,27.25389811,88.39991846,0,13.04551854,0.827402892,8.97902530571354,0.0329296139999999,0.0469263299999998,0,-63.81243574,1.57248929,872.729276,0.004742152585902,-0.104464342646953,-0.567715091308083,0.684009146771535,0.160927864411737
"336","Campbell Canal",1993,6914.594386,24.33374728,155.5967058,0,13.13937119,0.755586843,8.84138958525626,-0.0718160489999999,0.0938526500000005,0,67.19678734,-2.92015083,-1020.299863,0.004742152585902,-0.0925678366784395,0.525299413651418,-1.18227037108317,-0.378455889170632
"337","Campbell Canal",1994,9112.087034,27.19378884,109.5221391,23,13.11590802,0.899982763,9.11735705666174,0.14439592,-0.0234631700000012,23,-46.0745667,2.86004156,2197.492648,0.00575612324689173,-0.122309106670015,-0.41972743294335,1.21886890973611,0.734919310035994
"338","Campbell Canal",1995,7435.058391,25.10212396,152.6624503,0,13.0689817,0.848155108,8.91396171239401,-0.051827655,-0.046926319999999,-23,43.1403112,-2.09166488,-1677.028643,0.00372818192491228,-0.128257357119125,0.324595396475651,-0.838110518965881,-0.275526424837552
"339","Campbell Canal",1996,7600.480258,25.71854221,131.7019617,10,13.04551854,0.778931319,8.93596671612001,-0.069223789,-0.0234631600000004,10,-20.9604886,0.616418249999999,165.421867,0.00518300939502797,-0.122309104134869,-0.210199805829468,0.286849402855513,-0.365107146234503
"340","Campbell Canal",1997,7581.835587,24.72436034,147.0756473,0,13.09244486,0.872326989,8.93351061119331,0.09339567,0.0469263200000007,-10,15.3736856,-0.994181869999998,-18.644671,0.00430129577677604,-0.104464345182099,0.0929374733075464,-0.382207084003783,0.472295488764852
"341","Campbell Canal",1998,5046.953735,24.99154503,203.7352326,0,13.58517128,0.893375773,8.52654011946647,0.021048784,0.49272642,0,56.6595853,0.267184690000001,-2534.881852,0.004742152585902,0.00855247672965296,0.437387170523498,0.141774920465083,0.0997479883430356
"342","Campbell Canal",1999,7243.652993,25.72145895,46.92017767,0,13.60863444,0.677251675,8.88788091517786,-0.216124098,0.0234631599999986,0,-156.81505493,0.729913919999998,2196.699258,0.004742152585902,-0.110412598166356,-1.34363917805594,0.333996434139691,-1.12156462429572
"343","Campbell Canal",2000,7540.182599,25.39116481,154.0825974,0,15.01642421,0.822688408,8.92800167808277,0.145436733,1.40778977,0,107.16241973,-0.330294139999999,296.529606,0.004742152585902,0.240534371002267,0.858734074778097,-0.10642268116716,0.740278936455249
"344","Campbell Canal",2001,5842.922504,26.70132348,72.86267193,0,16.18958236,0.680943794,8.67298637941668,-0.141744614,1.17315815,0,-81.21992547,1.31015867,-1697.260095,0.004742152585902,0.181051836089408,-0.712946383598131,0.575034857726517,-0.738550338831319
"345","Campbell Canal",2002,6433.601546,26.0138311,42.63384891,0,16.61191929,0.697176212,8.7692897764439,0.016232418,0.42233693,0,-30.22882302,-0.687492379999998,590.679042,0.004742152585902,-0.0092922847582629,-0.287525842269584,-0.254805756890962,0.0749462973011209
"346","Campbell Canal",2003,7471.951038,27.15203313,89.86078455,0,17.31581417,0.715190231,8.91891142715702,0.018014019,0.70389488,0,47.22693564,1.13820203,1038.349492,0.004742152585902,0.0620867586582546,0.358690246320799,0.503602660484082,0.0841205829683577
"347","Campbell Canal",2004,8752.879598,26.17603624,152.686973,112,17.85546692,0.733364815,9.07713802212543,0.0181745839999999,0.539652750000002,112,62.82618845,-0.975996890000001,1280.92856,0.00967974884811285,0.0204489852333125,0.488835355092634,-0.374652894306837,0.0849474062459375
"348","Campbell Canal",2005,7290.661365,25.58760406,155.9683424,1,18.70014078,0.730104864,8.89434954310991,-0.00325995099999998,0.84467386,-111,3.28136940000002,-0.588432179999998,-1462.218233,-0.000151357995396246,0.0977762816340863,-0.00794914134771211,-0.213655338126818,-0.0254289054166528
"349","Campbell Canal",2006,7519.356105,26.45972881,118.1660177,0,19.16940404,0.835176803,8.92523578894281,0.105071939,0.469263259999998,-1,-37.8023247,0.872124750000001,228.69474,0.00469806690498941,0.00260422374539572,-0.350711830209687,0.393071978175505,0.532421985850057
"350","Campbell Canal",2007,8498.399675,26.844641,119.5070395,10,20.36602534,0.682477144,9.04763315122331,-0.152699659,1.1966213,10,1.34102180000001,0.384912189999998,979.043570000001,0.00518300939502797,0.18700008653852,-0.0241375288642788,0.190679888606229,-0.794962920732336
"351","Campbell Canal",2008,6563.5192,25.7833602,84.36207991,0,20.03754106,0.698449232,8.78928220150771,0.0159720879999999,-0.328484280000001,-10,-35.14495959,-1.0612808,-1934.880475,0.00430129577677604,-0.199636403070789,-0.328541340667667,-0.410080529324163,0.073605738002068
"352","Campbell Canal",2009,6503.26121,24.07579014,139.6892815,0,19.68559362,0.767796186,8.7800590546774,0.069346954,-0.35194744,0,55.32720159,-1.70757006,-60.2579900000001,0.004742152585902,-0.205584656055046,0.426271046887588,-0.678554383523613,0.348457552821705
"353","Campbell Canal",2010,6566.692761,24.31586276,147.3379275,0,18.46550915,0.715837503,8.78976559980642,-0.0519586829999999,-1.22008447,0,7.64864600000001,0.240072620000003,63.4315510000006,0.004742152585902,-0.425670044359146,0.0284871992300448,0.130512344434925,-0.276201148472309
"354","Campbell Canal",2011,5354.729648,24.92409245,136.4419911,0,18.1839512,0.636543967,8.58573549570637,-0.079293536,-0.28155795,0,-10.8959364,0.608229689999998,-1211.963113,0.004742152585902,-0.18773989456713,-0.12623089675652,0.283447807935703,-0.416960920213525
"355","Campbell Canal",2012,7082.416259,25.70790432,132.7687787,33,18.09009855,0.821366212,8.86537040798493,0.184822245,-0.0938526499999988,33,-3.67321239999998,0.783811870000001,1727.686611,0.0061969800560177,-0.140153865622784,-0.0659714592015137,0.356386084201259,0.943093112153613
"356","Campbell Canal",2013,6405.793218,26.08691838,121.800555,86,18.27780385,0.754822002,8.76495805022257,-0.06654421,0.187705300000001,53,-10.9682237,0.379014059999999,-676.623041,0.00707869367426964,-0.0687748222062668,-0.126833992214739,0.188229757075853,-0.351308757474097
"357","Campbell Canal",2014,5520.62755,26.37189279,135.6761138,0,19.02862506,0.852119909,8.61624681940351,0.097297907,0.750821209999998,-86,13.8755588,0.28497441,-885.165668,0.000950784027418675,0.0739832671619132,0.0804385493068394,0.14916491591933,0.492389907761731
"358","Campbell Canal",2015,6511.155443,26.36358377,143.3525978,0,19.77944627,0.761929553,8.78127220685758,-0.090190356,0.750821210000002,0,7.67648400000002,-0.00830901999999867,990.527892999999,0.004742152585902,0.0739832671619141,0.0287194526323147,0.0273325759777165,-0.473073674721666
"359","Campbell Canal",2016,5591.040934,26.08133504,107.2319168,0,20.06100422,0.831661007,8.62892076240925,0.069731454,0.28155795,0,-36.120681,-0.282248730000003,-920.114509,0.004742152585902,-0.0449818077340946,-0.336681818329139,-0.0864642241764132,0.350437520748897
"360","Campbell Canal",2017,4715.27694,25.54617464,181.4040717,0,19.68559362,0.803139684,8.45856292929177,-0.028521323,-0.375410600000002,0,74.1721549,-0.535160399999999,-875.763994,0.004742152585902,-0.211532909039303,0.583495147823876,-0.191525804213993,-0.155511366682859
"361","Campbell Canal",2018,4290.674313,25.72236652,100.6467877,0,19.45096199,0.787070751,8.36419918208767,-0.016068933,-0.234631629999999,0,-80.757284,0.176191880000001,-424.602626999999,0.004742152585902,-0.175843388598616,-0.709086549722183,0.103975761609901,-0.0913882644282906
"362","Campbell Canal",2019,4388.479496,23.80945736,174.6278014,0,22.19615204,0.793528597,8.3867380898098,0.00645784599999999,2.74519005,0,73.9810137,-1.91290916,97.8051829999995,0.004742152585902,0.579584831667231,0.581900450143944,-0.763853928180825,0.0246125156053468
"363","Campbell Canal",2020,4455.699485,25.03113975,204.9124861,0,19.26325669,0.801451742,8.40193933880328,0.00792314500000002,-2.93289535,0,30.2846847,1.22168239,67.2199890000002,0.004742152585902,-0.8598925629128,0.217340457437799,0.538281086053398,0.0321580163173
"364","Canyon County Canal",1988,20240.77374,25.63398964,97.83983948,1047,7.93336632,0.893560318,9.91545435093159,0.0579940050000001,0.111331024,-258,40.43273061,-1.69560168,-1153.19273,-0.00663195308954798,-0.0881368141603536,0.302005957437381,-0.673582620404535,0.289995979612233
"365","Canyon County Canal",1989,18419.54642,26.01179167,84.84759304,914,8.156028369,0.90153136,9.82116768518472,0.00797104199999998,0.222662048999999,-133,-12.99224644,0.377802030000002,-1821.22732,-0.00112124297547338,-0.0599127769165807,-0.14372048433474,0.187726269882666,0.0324046600723289
"366","Canyon County Canal",1990,22436.08456,26.19384355,162.8674482,1490,8.238495794,0.979790763,10.0184258595639,0.078259403,0.0824674250000008,576,78.01985516,0.182051879999999,4016.53814,0.0301355047915578,-0.0954541571307009,0.615596644924949,0.106410053625845,0.394351865364568
"367","Canyon County Canal",1991,20803.68412,25.51812416,150.5034146,1631,8.316839848,0.887835805,9.94288537115916,-0.091954958,0.0783440540000004,141,-12.3640336,-0.675719390000001,-1632.40044,0.0109582335945782,-0.0964994917683179,-0.138479282759928,-0.249915160378881,-0.482160424693729
"368","Canyon County Canal",1992,21908.08335,27.08523798,97.88898711,1874,8.593105723,0.913883839,9.99461095044266,0.026048034,0.276265875,243,-52.61442749,1.56711382,1104.39923,0.015454973047663,-0.046323425867017,-0.474289718985769,0.681776132487755,0.125491433492614
"369","Canyon County Canal",1993,22169.30709,24.14624405,159.9098643,1672,8.696190005,0.804443093,10.0064640477241,-0.109440746,0.103084281999999,-202,62.02087719,-2.93899393,261.223739999998,-0.00416315495844256,-0.0902274834355876,0.482116615239871,-1.19009794922065,-0.57220281590744
"370","Canyon County Canal",1994,21504.84276,26.9827057,109.2455764,3899,8.786904173,0.96927631,9.97603343340315,0.164833217,0.0907141679999999,2227,-50.6642879,2.83646165,-664.464329999999,0.102920963978255,-0.0933634876019528,-0.458019636556044,1.20907362191193,0.840160383061974
"371","Canyon County Canal",1995,20372.47652,24.92048831,155.1292299,526,9.013689593,0.930009573,9.92194007865966,-0.0392667370000001,0.226785420000001,-3373,45.8836535,-2.06221739,-1132.36624,-0.143958849132287,-0.0588674422789635,0.347483196704327,-0.825877790331648,-0.210844461830833
"372","Canyon County Canal",1996,22695.91987,25.52295166,131.284105,799,9.108527132,0.871338507,10.0299404459044,-0.0586710659999999,0.0948375390000002,273,-23.8451249,0.602463350000001,2323.44335,0.0167775434750409,-0.0923181529643358,-0.234266426814674,0.281052423051195,-0.310766305962625
"373","Canyon County Canal",1997,23051.55705,24.52277856,156.462667,360,9.182747815,0.974491434,10.0454885971195,0.103152927,0.0742206830000001,-439,25.178562,-1.0001731,355.637179999998,-0.014611461334728,-0.0975448264059349,0.174739898148971,-0.384695890037007,0.522540107535634
"374","Canyon County Canal",1998,21727.19037,24.77988371,218.9315744,1042,9.562097971,0.970628441,9.986319767606,-0.00386299300000004,0.379350155999999,682,62.4689074,0.257105150000001,-1324.36668,0.0348085869682931,-0.0201900584055071,0.485854546865425,0.137587796958872,-0.0285342469478611
"375","Canyon County Canal",1999,22995.62304,25.55008518,48.93388074,2421,9.982681841,0.839848456,10.0430591741928,-0.130779985,0.42058387,1379,-169.99769366,0.77020147,1268.43267,0.0655363065643731,-0.00973671101527958,-1.45362239150292,0.350732212519721,-0.682088404491774
"376","Canyon County Canal",2000,21875.7527,25.23617449,153.6995547,2140,11.16196602,0.998769704,9.99313411977669,0.158921248,1.179284179,-281,104.76567396,-0.31391069,-1119.87034,-0.00764592375053771,0.182604873714387,0.838737941454639,-0.0996168617936747,0.809716926608004
"377","Canyon County Canal",2001,19864.50841,26.58523441,79.54002229,2763,12.1556985,0.830033927,9.89668992140336,-0.168735777,0.99373248,623,-74.15953241,1.34905992,-2011.24429,0.0322075317944498,0.135564814007568,-0.654041278721789,0.591194755727416,-0.877540292167083
"378","Canyon County Canal",2002,22639.78751,25.84960257,43.96281707,1637,13.02985321,0.77101582,10.0274641466724,-0.059018107,0.874154710000001,-1126,-35.57720522,-0.735631840000003,2775.2791,-0.044898324121682,0.105250106728018,-0.332147580993257,-0.274803283022344,-0.312553380213393
"379","Canyon County Canal",2003,22982.5321,27.02262669,96.03301648,1753,13.90813129,0.821915838,10.0424897324518,0.050900018,0.878278079999999,116,52.07019941,1.17302412,342.744590000002,0.00985609157176324,0.10629544111212,0.399097764413798,0.518068041996967,0.253465767035082
"380","Canyon County Canal",2004,23989.74102,26.00239928,158.6890834,2163,14.55550058,0.758552729,10.0853815604441,-0.063363109,0.64736929,410,62.65606692,-1.02022741,1007.20892,0.0228172817600667,0.0477566978563691,0.487416025250625,-0.393026614732959,-0.334927800508799
"381","Canyon County Canal",2005,20870.13056,25.50781644,162.6647669,1557,15.20699324,0.838218085,9.94607425592135,0.0796653559999999,0.651492659999999,-606,3.9756835,-0.49458284,-3119.61046,-0.0219737700471317,0.048802032240471,-0.00215645466156581,-0.174669553303666,0.401591766137361
"382","Canyon County Canal",2006,21931.29002,26.30834446,121.8675134,1672,16.28731651,0.861896821,9.99566966412325,0.023678736,1.08032327,115,-40.7972535,0.800528020000002,1061.15946,0.00981200589085064,0.157516841144009,-0.375698625358621,0.363330109880839,0.113290824780106
"383","Canyon County Canal",2007,19841.89679,26.74580753,120.3302517,1189,17.82533399,0.783129226,9.89555098060374,-0.078767595,1.53801748,-483,-1.5372617,0.43746307,-2089.39323,-0.0165512312948823,0.273548993271408,-0.0481511482181201,0.212509954752111,-0.414252607309507
"384","Canyon County Canal",2008,25148.68583,25.64382054,86.87073988,3217,18.11396998,0.819437083,10.1325609208823,0.0363078569999999,0.28863599,2028,-33.45951182,-1.10198699,5306.78904,0.0941479134766484,-0.0431874214471373,-0.314479591298795,-0.426990214190465,0.178323996506041
"385","Canyon County Canal",2009,22743.32494,23.96237055,154.7569861,2229,17.85419759,0.835546291,10.0320269720954,0.016109208,-0.259772390000002,-988,67.88624622,-1.68144999,-2405.36089,-0.0388145001557437,-0.182216937630226,0.531051593068229,-0.66770389242175,0.0743118321559736
"386","Canyon County Canal",2010,18626.81962,24.25844656,156.9132896,1690,17.30166584,0.845298333,9.83235773619377,0.00975204200000002,-0.55253175,-539,2.15630350000001,0.29607601,-4116.50532,-0.0190200294259877,-0.256435701717802,-0.0173356052838001,0.153776611524144,0.0415758509132349
"387","Canyon County Canal",2011,19187.33,24.88457497,158.1278487,39,17.33052944,0.762793217,9.86200544435545,-0.082505116,0.0288636000000011,-1651,1.21455909999997,0.62612841,560.510380000003,-0.0680433066007954,-0.10904350792675,-0.0251926115690435,0.29088308288308,-0.433498827614332
"388","Canyon County Canal",2012,21344.91512,25.61783984,146.1707191,633,17.36763978,0.972513037,9.96856882260885,0.20971982,0.0371103400000017,594,-11.9571296,0.733264869999999,2157.58512,0.0309290470479845,-0.106952839158545,-0.135084468534868,0.335388446226864,1.07130221479301
"389","Canyon County Canal",2013,20266.08289,26.00124347,119.1452839,39,17.45835395,0.907420765,9.91670397410155,-0.065092272,0.0907141699999983,-594,-27.0254352,0.38340363,-1078.83223,-0.0214447418761805,-0.093363487094924,-0.260799866266104,0.19005322042132,-0.343832058716566
"390","Canyon County Canal",2014,20952.70265,26.32870021,133.7426798,99,17.94078839,0.983029202,9.95002292180315,0.075608437,0.482434440000002,60,14.5973959,0.327456740000002,686.619759999998,0.00738729344065782,0.00594330981654753,0.0864608613392993,0.166812423895052,0.380700818144606
"391","Canyon County Canal",2015,21125.46337,26.28063612,136.1687627,122,18.0974765,0.900988778,9.95823438665937,-0.082040424,0.156688109999997,23,2.42608290000001,-0.0480640900000004,172.760720000002,0.00575612324689173,-0.0766381318789954,-0.0150848263660501,0.0108179941527464,-0.431105914074611
